block_number,block_time,tx_hash,tx_index,from_addr,to_addr,mev_bot_label,base_fees,priority_fees,cb_transfer,mev_value,volume,token_bought_amount,token_sold_amount,token_bought_contract,token_sold_contract,token_bought_symbol,token_sold_symbol,pair,multi_trade,builder_label
17870954,2023-08-08 14:59:35.000 UTC,0x9cb904ef1ac0c55705d01f7269ed6cc9814ca364a3da8e8dbb5f7ae7818189a2,8,0x91aae0aafd9d2d730111b395c6871f248d7bd728,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,Lucian,0.0031017020436047158,0,0.002911401835408976,0.002911401835408976,4865.680435334594,19201.82936299523,2.6448515151192566,0x949d48eca67b17269629c7194f4b727d4ef9e5d6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MC,ETH,MC-WETH,0,rsync-builder
17866571,2023-08-08 00:16:47.000 UTC,0x6a1b908ce0f056965a483062280df880df008f23c096266622936da72f113a0d,2,0x91aae0aafd9d2d730111b395c6871f248d7bd728,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,Lucian,0.0013538948346535709,0,0.001349750325436128,0.001349750325436128,2013.2933456757858,5294.212056811573,1.1007076446078574,0x25f8087ead173b73d6e8b84329989a8eea16cf73,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,YGG,ETH,WETH-YGG,0,beaverbuild
17871445,2023-08-08 16:38:47.000 UTC,0x2e0037c4b6a56725ac9f9f59bf4e99cfb54029edcae4e24466cae34e4607b386,11,0x91aae0aafd9d2d730111b395c6871f248d7bd728,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,Lucian,0.003675154881819936,0,0.000654029268264092,0.000654029268264092,3600.3147479897893,1.9535925314119924,14346.82048495567,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x949d48eca67b17269629c7194f4b727d4ef9e5d6,ETH,MC,MC-WETH,0,rsync-builder
17870101,2023-08-08 12:07:47.000 UTC,0x5b759666614eca25188762974d9f92e1c332415d9f9486809da6dccd20dc22d1,7,0x91aae0aafd9d2d730111b395c6871f248d7bd728,0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,Lucian,0.0037256470835576997,0,0.00023483118956,0.00023483118956,1111.596650811009,2359044.350302786,0.6061215686420072,0x090185f2135308bad17527004364ebcc2d37e5f6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SPELL,ETH,SPELL-WETH,0,builder0x69
17870889,2023-08-08 14:46:23.000 UTC,0x14e56acb9e4f4bab33842665308d9d150d37e3b6879cbce6f8c0f6645af2eab0,3,0x43e4715ae093a4c86b5ecddb52216c4f879e9672,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.005251981933883025,0,0.000868739298666026,0.000868739298666026,9778.744394686999,0.3323891,9795.595703,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,WBTC,USDT,USDT-WBTC,0,beaverbuild
17870299,2023-08-08 12:47:35.000 UTC,0xa034cca80a4cc5bcd488ffd22ea5c1592fcbc949be01cf903c8d219770057da5,9,0x0cac3d1a887206e0f6169222c4504301a8b4b993,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.0027731341799293323,0,0.003337004595959283,0.003337004595959283,39504.71231058764,21.458989598024726,39571.15031,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH,USDT,USDT-WETH,0,beaverbuild
17872191,2023-08-08 19:09:35.000 UTC,0x571ab106ad0ed9076bb360d68493ba968313c7a88c6fb1b8a2400a52b23f6f0c,2,0xfa1d4ce9f0423bf353795ba85b47c3bb46e9a69f,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.00338528654553033,0,0.006356653845077731,0.006356653845077731,76257.6138192455,41.05522322080148,76474.381634,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH,USDT,USDT-WETH,0,beaverbuild
17870257,2023-08-08 12:39:11.000 UTC,0x27c2b49621e74b5d654a240b2080c025bd981b2755d76cc8434f95a2a8b58710,8,0xfa1d4ce9f0423bf353795ba85b47c3bb46e9a69f,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.002162678867533704,0,0.000624950351657225,0.000624950351657225,12099.1501890192,0.41188344,6.596492849261281,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WBTC,ETH,WBTC-WETH,0,beaverbuild
17871960,2023-08-08 18:22:23.000 UTC,0xa866374ceacd087c0488f00013d0586997ed9e8f87ff7cdb688d07274bbe2569,1,0x0cac3d1a887206e0f6169222c4504301a8b4b993,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,SCP,0.005270278625527362,0,0.004219027469988529,0.004219027469988529,50687.50722408867,27.270848092500913,50955.460572,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH,USDT,USDT-WETH,0,beaverbuild
17870258,2023-08-08 12:39:23.000 UTC,0xf9a0eed5bd5e446ec2011e43935bfe9a53b2ecad642cb1eb793c15f1f187eced,5,0xafdaa6776ce03307469014a90f6b349c3b811e26,0xe8cfad4c75a5e1caf939fd80afcf837dde340a69,Galio,0.0024758136827025003,0.0029023701540825003,0,0.0029023701540825003,85325.79087781376,46.46108950602437,85466.171834,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH,USDT,USDT-WETH,0,rsync-builder
17870192,2023-08-08 12:26:11.000 UTC,0x1bf15ca4916c87a7437035b2d09cf4851e8c59d39cdbcde0c782ac63ce97361e,2,0xe9f82f15910e161999777036e20cb4108f4df800,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,SCP,0.00235859093948264,0,0.001211325735785468,0.001211325735785468,13887.065043562301,0.47318753,13907.055741,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,WBTC,USDC,USDC-WBTC,0,beaverbuild
17870321,2023-08-08 12:51:59.000 UTC,0xbbc9e180991fc83707198add5fcd64eab968512125b4952962511a291ad518e6,6,0x24affae9c683b7615d4130300288e348e4b5d091,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,SCP,0.0032108180418635368,0,0.00002341467225172,0.00002341467225172,8834.948518176,0.29987199,8845.546512,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,WBTC,USDC,USDC-WBTC,0,beaverbuild
17872041,2023-08-08 18:38:59.000 UTC,0x7410f90af3a3fac56ccddc6ce92bfd0f284f1ed80c9f0b5e3aa00bef573bf260,37,0xe9f82f15910e161999777036e20cb4108f4df800,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,SCP,0.0113494502880108,0.00001225367272836,0,0.00001225367272836,18953.519395515275,18967.099839,0.63481384,0xdac17f958d2ee523a2206206994597c13d831ec7,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,USDT,WBTC,USDT-WBTC,0,builder0x69
17871765,2023-08-08 17:43:11.000 UTC,0x104ba2944b2f68b48a896e2d8a34e789e0dce98fea95b51f81e5a2cbb5478a68,12,0x19b27de01435f9513de786250c966f5416b1eff0,0x3368c3e320140890427d60936b11d3a49485120a,,0.003766568026777348,0.001425210836651776,0,0.001425210836651776,7264.610006593143,761005451.4040014,3.9298326318542576,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,SHIB,ETH,SHIB-WETH,0,Flashbots
17870880,2023-08-08 14:44:35.000 UTC,0x5c03eba1f0da79d19082818e40b33f2ee4ed095e8c1359acff92592bc793bad3,2,0xe9f82f15910e161999777036e20cb4108f4df800,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,SCP,0.00331244237201968,0,0.000416957798789721,0.000416957798789721,9545.8364611064,0.32472388,9551.350491,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,WBTC,USDC,USDC-WBTC,0,beaverbuild
17871060,2023-08-08 15:20:47.000 UTC,0xcfd7ff57791415625707c7a93eba1e6a7a42004123324f6cb71e570bc7fc9e45,18,0xe9f82f15910e161999777036e20cb4108f4df800,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,SCP,0.009365227264665833,0,0.000150229140701835,0.000150229140701835,20389.522718792,0.69319816,20428.319845,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xdac17f958d2ee523a2206206994597c13d831ec7,WBTC,USDT,USDT-WBTC,0,beaverbuild
17870056,2023-08-08 11:58:47.000 UTC,0x7b1ce7faa1ceed6414d2f3405d589fb0eca60d3e34facd55cbae2d5a900943d5,13,0xbf2d5d8ebf05947245b3d7f38b2776a6a49710dd,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,SCP,0.002364124927145551,0,0.000638673650047643,0.000638673650047643,13054.0167087967,0.44571319,13085.051904,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,WBTC,USDC,USDC-WBTC,0,beaverbuild
17868005,2023-08-08 05:05:35.000 UTC,0x86199da38bad7c34ea7d8fe853820c79b8bcd7f9bfd1d14eb6d1097373e8a0cd,10,0xbf2d5d8ebf05947245b3d7f38b2776a6a49710dd,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,SCP,0.005000182660371558,0,0.000076504809072701,0.000076504809072701,16840.700607791172,9.196739011223034,16862.052866,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH,USDT,USDT-WETH,0,beaverbuild
17871891,2023-08-08 18:08:23.000 UTC,0x9e02f07431fc196c8c3a3d54db4558ad20725f3623f7347aa5136bd24c73bc88,4,0x91939459063f2a6124b6c95505fe61eff4c58081,0x3368c3e320140890427d60936b11d3a49485120a,,0.0031779449633901943,0.0018824405055638761,0,0.0018824405055638761,6491.9326202394495,3.5020351179437736,680817107.9381397,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,ETH,SHIB,SHIB-WETH,0,Flashbots
17871974,2023-08-08 18:25:11.000 UTC,0x32adced226d6334bd62acd12ee76682aee46d4ecfa7d1432dca7eba363298716,13,0xe9f82f15910e161999777036e20cb4108f4df800,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,SCP,0.00429339623025674,0,0.000167893688960783,0.000167893688960783,16306.83689356325,8.747505266989196,16348.107911,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,ETH,USDC,USDC-WETH,0,beaverbuild
17871496,2023-08-08 16:48:59.000 UTC,0x3599d63baafb02c363586e6aafe17ac6aa1a39f6408fe6e83e49d7a9a1c0c136,1,0x3a3702a2575fc282c0892bc4907817fc19b60052,0x000000000dfde7deaf24138722987c9a6991e2d4,Maokai,0.0037989808589049415,0.07868058817451605,0,0.07868058817451605,39374.59683955798,33943617965.13619,58233.84679959451,0x6982508145454ce325ddbe47a25d4ec3d2311933,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,PEPE,MATIC,MATIC-PEPE,0,rsync-builder
17871569,2023-08-08 17:03:47.000 UTC,0x1559a870e34435f4fc8a318e5dc5571e2c7df0706cf230646e68d29dd6327bf1,0,0x5934e06498db785ff26807161ce9d09063231321,0xbc2c6cd5013585ac720160efcb1feced30837177,Kayle,0.0053923342925043275,0.020138601635725117,0,0.020138601635725117,88409.64741772284,47.73635959143584,74638685704.61227,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6982508145454ce325ddbe47a25d4ec3d2311933,ETH,PEPE,PEPE-WETH,0,eth-builder
17870579,2023-08-08 13:43:47.000 UTC,0x789c0c1a335e4ef6c53f10db6c8352bda8199031b074c5ae0d4cc574a640c29c,13,0xd9d8f818a7a71ed0e1fe936b991508b0e88b1609,0xbc2c6cd5013585ac720160efcb1feced30837177,Kayle,0.00312211025509102,0.000072190736758456,0,0.000072190736758456,11902.805028561743,11927.220048,2028.3187816782709,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,USDC,UNI,UNI-USDC,0,beaverbuild
17871586,2023-08-08 17:07:11.000 UTC,0xa989a5434705ea98d131b1c98d71791979969f5e5aaa9a9ce837ecd9974ded75,17,0x5d1783ddbb657fdf6fcc2ef5b6796ac0ddeeb6e3,0xbc2c6cd5013585ac720160efcb1feced30837177,Kayle,0.004978255944562728,0.00064750680981249,0,0.00064750680981249,41676.14340832731,6898.633675718913,22.51061002934391,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,UNI,ETH,UNI-WETH,0,beaverbuild
17872894,2023-08-08 21:31:11.000 UTC,0xc368a513ebacb41b9482b9c8b3cd2f25550c911231fcba04edc3561829bbfe45,18,0x5934e06498db785ff26807161ce9d09063231321,0xbc2c6cd5013585ac720160efcb1feced30837177,Kayle,0.004106788234569598,0.000771095925695408,0,0.000771095925695408,9694.758165296855,5.197648623377861,8117853246.169019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6982508145454ce325ddbe47a25d4ec3d2311933,ETH,PEPE,PEPE-WETH,0,beaverbuild
17869391,2023-08-08 09:44:35.000 UTC,0x868e78fa43916d1dcd95a24dff9ce3bdf2a7d3f58b8c029a608f3b6034630f1e,4,0x66c6778dedba51b87103c8543ee751e7cd960659,0xbc2c6cd5013585ac720160efcb1feced30837177,Kayle,0.0019052201754621411,0.001111940394832603,0,0.001111940394832603,82200.64811499069,11138.16731227236,44.899004317803076,0x514910771af9ca656af840dff83e8264ecf986ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LINK,ETH,LINK-WETH,0,beaverbuild
17871389,2023-08-08 16:27:23.000 UTC,0x995c89c48a2bdddc6fe62d4c5cf4b9e28e99e9ba41760a595e9776dbafaf655a,0,0x5934e06498db785ff26807161ce9d09063231321,0xbc2c6cd5013585ac720160efcb1feced30837177,Kayle,0.003874865029078456,0.005445896933169328,0,0.005445896933169328,57522.547520756794,50800932790.50914,31.22068306915075,0x6982508145454ce325ddbe47a25d4ec3d2311933,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PEPE,ETH,PEPE-WETH,0,rsync-builder
17867371,2023-08-08 02:57:11.000 UTC,0x0ad1b7559430a57acf821cf54d8e8b416e8a1b0593be6b5ff4b3a8aa4c48ba29,1,0x5934e06498db785ff26807161ce9d09063231321,0xbc2c6cd5013585ac720160efcb1feced30837177,Kayle,0.0017074812573421778,0.015441298191733906,0,0.015441298191733906,80292.25355298206,43.90433811952212,72741841459.23866,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6982508145454ce325ddbe47a25d4ec3d2311933,ETH,PEPE,PEPE-WETH,0,rsync-builder
17871672,2023-08-08 17:24:35.000 UTC,0x63f14ba89ff851c77ddebd1bbd96d6254b98d76f11e7a28f5425add85baac3a1,6,0x5934e06498db785ff26807161ce9d09063231321,0xbc2c6cd5013585ac720160efcb1feced30837177,Kayle,0.0032997356135908923,0.003181606445606085,0,0.003181606445606085,48632.888375811744,26.224541853140366,40706023558.53553,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6982508145454ce325ddbe47a25d4ec3d2311933,ETH,PEPE,PEPE-WETH,0,rsync-builder
17868200,2023-08-08 05:45:11.000 UTC,0xe2af40c0c9b7f435dcfb83082cafc88aefda1aef3c3f8ab34a28abf1d27bc59d,0,0x5934e06498db785ff26807161ce9d09063231321,0xbc2c6cd5013585ac720160efcb1feced30837177,Kayle,0.006678515112436599,0.00254391274725617,0,0.00254391274725617,42282.61716388067,37995607884.683205,23.04393072200247,0x6982508145454ce325ddbe47a25d4ec3d2311933,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PEPE,ETH,PEPE-WETH,0,builder0x69
17871572,2023-08-08 17:04:23.000 UTC,0xdd4a21516e82869d7ad660ad71df2969e61ee1b19e24c982f87d4dba6c5d1014,1,0x5934e06498db785ff26807161ce9d09063231321,0xbc2c6cd5013585ac720160efcb1feced30837177,Kayle,0.004480488156471175,0.0092884761010865,0,0.0092884761010865,73482.8095008805,39.676685979179986,62177551081.559105,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6982508145454ce325ddbe47a25d4ec3d2311933,ETH,PEPE,PEPE-WETH,0,beaverbuild
17872734,2023-08-08 20:58:59.000 UTC,0xa4df71f6f72f285b6ef80693e8f795ad20b148baf006438c0b841f7c9a9078e1,8,0x66c6778dedba51b87103c8543ee751e7cd960659,0xbc2c6cd5013585ac720160efcb1feced30837177,Kayle,0.0031556897600962023,0.003237342096425157,0,0.003237342096425157,175009.17163794595,23539.995596853165,93.95456683198903,0x514910771af9ca656af840dff83e8264ecf986ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LINK,ETH,LINK-WETH,0,rsync-builder
17871916,2023-08-08 18:13:35.000 UTC,0x58611a0cad8757b6469cf87b91abfacb4bb53da6baf31131fee765ca20cf014e,2,0x5934e06498db785ff26807161ce9d09063231321,0xbc2c6cd5013585ac720160efcb1feced30837177,Kayle,0.00572496772146915,0.03303873784905435,0,0.03303873784905435,79072.53919195563,65463634565.09458,42.667648305088235,0x6982508145454ce325ddbe47a25d4ec3d2311933,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,PEPE,ETH,PEPE-WETH,0,beaverbuild
17870320,2023-08-08 12:51:47.000 UTC,0xa0e9814c507489508aa6cdfe7aeae610b77d405a1d0da4b7f0242ff50b582f9f,15,0x604d23a2ebb002df6fdc77b82da716222ca43b8b,0xbc2c6cd5013585ac720160efcb1feced30837177,Kayle,0.005335181798654505,0.000969338037891195,0,0.000969338037891195,27326.761315847205,14692.92237126052,14.840854015514525,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,LDO,ETH,LDO-WETH,0,rsync-builder
17871148,2023-08-08 15:38:35.000 UTC,0xa520ec79908e357c6934f59b38f3a3df2bdb4f3b69bc9840de91021954dcb1e4,73,0x5d1783ddbb657fdf6fcc2ef5b6796ac0ddeeb6e3,0xbc2c6cd5013585ac720160efcb1feced30837177,Kayle,0.003713665095536496,0.00048260328039384,0,0.00048260328039384,35211.03494423032,5929.693061779476,19.117314720187597,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,UNI,ETH,UNI-WETH,0,rsync-builder
17872072,2023-08-08 18:45:23.000 UTC,0xd536203fafb02fc6d9555523bfe6df953a0fdfa35ed52a84ce9484aa1799cc85,64,0x0087c5900b9bbc051b5f6299f5bce92383273b28,0x4a137fd5e7a256ef08a7de531a17d0be0cc7b6b6,Tristana,0.0051809852097364,0.00022453504920885,0,0.00022453504920885,7517.739154751869,4.033359884302115,790564779.4446336,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,ETH,SHIB,SHIB-WETH,0,rsync-builder
17873462,2023-08-08 23:25:59.000 UTC,0xd417a6814b11de8ef59e4f439c935ada7406e740be20d44ac6c129b7b8188dfe,17,0x005fde5294199d5c3eb5eb7a6e51954123b74b1c,0x4a137fd5e7a256ef08a7de531a17d0be0cc7b6b6,Tristana,0.002484068965994116,0.000183678679398036,0,0.000183678679398036,15845.176306713765,13.087286114316838,8.5321230220523,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MKR,ETH,MKR-WETH,0,builder0x69
17871193,2023-08-08 15:47:47.000 UTC,0xc87cff9ec67d7d8ea71c5706c9f723e8ec6b61a57cfea6536766c61437f83790,5,0x0087c5900b9bbc051b5f6299f5bce92383273b28,0x4a137fd5e7a256ef08a7de531a17d0be0cc7b6b6,Tristana,0.003994017699969099,0,0.00070624438024484,0.00070624438024484,24132.42496466309,4048.9870292782084,13.067227440403668,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,UNI,ETH,UNI-WETH,0,beaverbuild
17868331,2023-08-08 06:11:35.000 UTC,0xf6cc1e173b685d15f766eb7d9748fa231211bb810201cc99433f207aafc824c0,59,0x00a2aebc7e233cd2ffe5ab5856f90f0ad2fa3ccd,0x4a137fd5e7a256ef08a7de531a17d0be0cc7b6b6,Tristana,0.0022403113069545347,0.00011864491880052999,0,0.00011864491880052999,7649.96004220408,4.170756596756105,854635080.6175107,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,ETH,SHIB,SHIB-WETH,0,rsync-builder
17868613,2023-08-08 07:08:23.000 UTC,0x183b8656080e6bfbe2e1ce4871528a1829fc8b0f7622d23a242e0368e9f8e3c9,9,0x005fde5294199d5c3eb5eb7a6e51954123b74b1c,0x4a137fd5e7a256ef08a7de531a17d0be0cc7b6b6,Tristana,0.0019707447416679354,0,0.000984374097862645,0.000984374097862645,2932.527977807494,1.6000523676225027,1528.5939974297603,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x163f8c2467924be0ae7b5347228cabf260318753,ETH,WLD,WETH-WLD,0,Flashbots
17866716,2023-08-08 00:45:47.000 UTC,0x89ae20662f98b54a10a2238a8e14d56729fdf6af1f19b5c47f008d3a008bb44f,18,0x00dee1f836998bcc736022f314df906588d44808,0x4a137fd5e7a256ef08a7de531a17d0be0cc7b6b6,Tristana,0.001702680172540464,0,0.000494223996862342,0.000494223996862342,3056.418640670343,1.6713797059465532,343305667.5950936,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,ETH,SHIB,SHIB-WETH,0,Flashbots
17866898,2023-08-08 01:22:11.000 UTC,0xde1fd5657c920002eca796f97c99787bdc023d0e78f965463ab3afec39a94590,18,0x005fde5294199d5c3eb5eb7a6e51954123b74b1c,0x4a137fd5e7a256ef08a7de531a17d0be0cc7b6b6,Tristana,0.001589330405765994,0.00011236214188100702,0,0.00011236214188100702,12411.157140474443,6.7811266987976735,10.201331103776733,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,ETH,MKR,MKR-WETH,0,beaverbuild
17868105,2023-08-08 05:25:47.000 UTC,0xde436f25bc077438e75c2b029e8ed6091ad5fe644cdeae43ae0a28d2ed4eacfd,3,0x0087c5900b9bbc051b5f6299f5bce92383273b28,0x4a137fd5e7a256ef08a7de531a17d0be0cc7b6b6,Tristana,0.002929705623046962,0,0.001647104404418966,0.001647104404418966,148616.90377796438,81.07364194072608,148645.502136,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,ETH,USDC,USDC-WETH,0,beaverbuild
17870742,2023-08-08 14:16:35.000 UTC,0x544b141e9e589d9d6231935d7070797831b62f3ebbfa6f87dd91b139ace9039e,10,0x0087c5900b9bbc051b5f6299f5bce92383273b28,0x4a137fd5e7a256ef08a7de531a17d0be0cc7b6b6,Tristana,0.004184107223464319,0,0.000317416055525761,0.000317416055525761,3600.507941976947,1.9611784703751025,1867.678935890068,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x163f8c2467924be0ae7b5347228cabf260318753,ETH,WLD,WETH-WLD,0,builder0x69
17870519,2023-08-08 13:31:47.000 UTC,0x168002f5955df371250f4b6d65cc9b5115ea4d265fe89a43c4470da91aabf579,0,0x1c09a10047fcc944efde9226e259eddfde2c1cf0,0xd7f3fbe8c72a961a5515203eada59750437fa762,,0.0040138263172909,0,0.010215192209657683,0.010215192209657683,188629.1594390767,188644.06232,102.54800451460625,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,USDC,ETH,USDC-WETH,0,Flashbots
17867820,2023-08-08 04:28:11.000 UTC,0xb7e5f451ccdf388f14d0d3992b41229483b8fe5b068e75f769921dce08849f8f,11,0xcc0409a4766617cc9edcf586c0b8fe1e0e56d4bf,0x2f1d79860cf6ea3f4b3b734153b52815773c0638,,0.002738329224351483,0,0.00125032,0.00125032,13001.76245866668,19502.434,7.106885342487226,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,MATIC,ETH,MATIC-WETH,0,blocknative
17871972,2023-08-08 18:24:47.000 UTC,0xa3ac98eaa7d171e0097c89dfd668660eb78b31f8468fc59f7f6bd18e4719953d,0,0x089119c235cc865f1ef83271457b1a381e659875,0x28e261390adaa654f29dbe268109baf06e9b4cc4,Darius,0.004308456254606908,0.056699012219728694,0,0.056699012219728694,332126.47417872254,178.6903937647471,333857.589091,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,ETH,USDC,USDC-WETH,0,blocknative
17871639,2023-08-08 17:17:59.000 UTC,0xeb79db5f6a41d9fe34cb9b1e30bd55d778eb96ea5877498818b636358a568d71,36,0x089119c235cc865f1ef83271457b1a381e659875,0x28e261390adaa654f29dbe268109baf06e9b4cc4,Darius,0.0035954756097044973,0.000253246530938964,0,0.000253246530938964,98517.32453047622,53.1876326922118,98672.670721,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,ETH,USDC,USDC-WETH,0,rsync-builder
17871986,2023-08-08 18:27:35.000 UTC,0xe6f0623bbdb090716eeaaec5a75b76f6dafbc02ef25d2d2507d9bf007711dcb8,3,0x4f14460c661317c579c02b5d1e3d040d41bb969e,0x28e261390adaa654f29dbe268109baf06e9b4cc4,Darius,0.0038942269992588642,0.004793621944967824,0,0.004793621944967824,91420.57987268368,49.040902853647296,3.0650681,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,ETH,WBTC,WBTC-WETH,0,builder0x69
17870387,2023-08-08 13:05:11.000 UTC,0xfc5f6f8d768bfd08e3f8aac29cd952b19fcb1591e1e35024bc8262cf801dde21,3,0x30dc5db434943d4d701c2e1dbf6c17392d6be8a1,0x28e261390adaa654f29dbe268109baf06e9b4cc4,Darius,0.004222557206770571,0.0032516319265666143,0,0.0032516319265666143,85190.49322413687,46.15994864627719,85326.269541,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH,USDT,USDT-WETH,0,builder0x69
17871331,2023-08-08 16:15:47.000 UTC,0xa38bda1a90d69e72691c79b8b262da6f4bbf968d73a5513b9329be3e361fc004,11,0xb722e4d12d4c0ec0309856e32c4f7df9c05a11fb,0x0000cd00001700b10049dfc947103e00e1c62683,,0.0073128715459353,0.00219805387216062,0,0.00219805387216062,3290.073835746486,1.7870541078218452,1094.285309924709,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x77fba179c79de5b7653f68b5039af940ada60ce0,ETH,FORTH,FORTH-WETH,0,beaverbuild
